name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
CJ Massinburg,25,0.11900000000000001,0.124,0.632,0.083,0,0,2018-19,Buffalo
Nick Perkins,25,0.14,0.139,0.6,0,0,NA,2018-19,Buffalo
Jayvon Graves,19,0.136,0.11900000000000001,0.5329999999999999,0.15,0.2,0.33299999999999996,2018-19,Buffalo
Jeremy Harris,12,0.040999999999999995,0.054000000000000006,0.833,0.022000000000000002,0.026000000000000002,0.5,2018-19,Buffalo
Jeenathan Williams,10,0.16399999999999998,0.182,0.667,0.048,0,0,2018-19,Buffalo
Montell McRae,9,0.17,0.152,0.778,0,NA,NA,2018-19,Buffalo
Dontay Caruthers,7,0.045,0.036000000000000004,0.5,0.14300000000000002,0,0,2018-19,Buffalo
Tra'Von Fagan,4,0.125,0.154,1,0.667,NA,0,2018-19,Buffalo
Brock Bertram,3,0.273,0.14300000000000002,0.33299999999999996,0,0,NA,2018-19,Buffalo
Davonta Jordan,3,0.023,0.025,0.667,0,0,NA,2018-19,Buffalo
Total,117,0.095,0.095,0.629,0.04,0.02,0.16699999999999998,2018-19,Buffalo
