name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Tevon Saddler,354,0.48800000000000004,0.446,0.353,0.584,0.08199999999999999,0.494,0.38299999999999995,0.03,0.153,0.222,0.833,0.418,0.662,2014-15,UNCGreensboro
Kayel Locke,342,0.504,0.466,0.307,0.629,0.424,0.643,0.405,0.348,0.05,0.17600000000000002,0.33299999999999996,0.43,0.653,2014-15,UNCGreensboro
RJ White,278,0.593,0.59,0.414,0.713,0.573,0.428,0.462,0.273,0.158,0.409,0.889,0.374,0.5770000000000001,2014-15,UNCGreensboro
Nicholas Paulos,264,0.634,0.627,0.064,0.588,0.8,0.14,0.514,0.474,0.795,0.433,0.956,0.102,0.741,2014-15,UNCGreensboro
Diante Baldwin,220.00000000000003,0.483,0.44299999999999995,0.382,0.619,0.135,0.423,0.28,0.077,0.195,0.302,0.769,0.423,0.645,2014-15,UNCGreensboro
Clay Byrd,149,0.49300000000000005,0.47,0.04,0.5,0.33299999999999996,0.04,0.16699999999999998,1,0.919,0.321,0.955,0.114,0.882,2014-15,UNCGreensboro
Marvin Smith,117,0.379,0.355,0.27399999999999997,0.375,0.41700000000000004,0.342,0.175,0.28600000000000003,0.385,0.33299999999999996,1,0.222,0.5770000000000001,2014-15,UNCGreensboro
Asad Lamot,56.00000000000001,0.559,0.5539999999999999,0.161,0.444,0.25,0.196,0.545,0.33299999999999996,0.643,0.389,0.929,0.214,0.583,2014-15,UNCGreensboro
Jordy Kuiper,55.00000000000001,0.608,0.5820000000000001,0.473,0.6920000000000001,0.722,0.527,0.483,0.643,0,NA,NA,0.382,0.7140000000000001,2014-15,UNCGreensboro
Ben Dickinson,46,0.41000000000000003,0.37,0.5429999999999999,0.52,0.462,0.37,0.235,0.75,0.087,0,NA,0.348,0.625,2014-15,UNCGreensboro
Garrett Collins,7.000000000000001,1.071,1.071,0,NA,NA,0.14300000000000002,0,NA,0.857,0.833,1,0,NA,2014-15,UNCGreensboro
Jamal Mitchell,5,0.588,0.5,0,NA,NA,0.8,0.25,1,0.2,1,1,0.4,1,2014-15,UNCGreensboro
Michael Adams,2,0,0,0.5,0,NA,0,NA,NA,0.5,0,NA,0,NA,2014-15,UNCGreensboro
Total,1895,0.524,0.499,0.28800000000000003,0.611,0.366,0.397,0.384,0.266,0.316,0.361,0.9259999999999999,0.32299999999999995,0.649,2014-15,UNCGreensboro
