name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ethan Happ,28,0.09,0.087,0.593,0.006999999999999999,0.017,1,2017-18
Khalil Iverson,17,0.106,0.115,0.7859999999999999,0.075,0.091,0.33299999999999996,2017-18
Nate Reuvers,11,0.242,0.111,0.25,0.042,0.036000000000000004,0.33299999999999996,2017-18
Brevin Pritzl,4,0.057,0.09699999999999999,1,0.031,0.111,1,2017-18
Aleem Ford,3,0.158,0,0,0,0,NA,2017-18
Charles Thomas IV,3,0.3,0.375,1,0,0,NA,2017-18
Kobe King,2,0.067,0,0,0.1,0.2,1,2017-18
T.J. Schlundt,1,0,0,NA,0.14300000000000002,0,0,2017-18
Matt Ferris,1,1,1,1,NA,NA,NA,2017-18
Andy Van Vliet,1,0.16699999999999998,0,0,0,0,NA,2017-18
Total,71,0.09300000000000001,0.08900000000000001,0.59,0.021,0.028999999999999998,0.5,2017-18
