name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Eric Laster,318,0.45599999999999996,0.439,0.33299999999999996,0.5,0.28300000000000003,0.387,0.301,0.27,0.28,0.371,0.848,0.27,0.5579999999999999,2014-15
Andre Walker,305,0.42400000000000004,0.35100000000000003,0.37,0.389,0.25,0.348,0.311,0.061,0.282,0.233,0.5,0.384,0.7859999999999999,2014-15
Tyler Hubbard,270,0.526,0.485,0.193,0.442,0.522,0.16699999999999998,0.267,0.33299999999999996,0.6409999999999999,0.37,0.938,0.29600000000000004,0.775,2014-15
Will Rassman,198,0.519,0.48,0.49,0.608,0.475,0.424,0.25,0.667,0.086,0.588,1,0.364,0.708,2014-15
Denzel Brito,158,0.4280000000000001,0.377,0.304,0.43799999999999994,0.095,0.297,0.27699999999999997,0.154,0.39899999999999997,0.27,0.765,0.31,0.735,2014-15
Cam Gregory,151,0.525,0.49700000000000005,0.7809999999999999,0.5760000000000001,0.426,0.185,0.25,0.429,0.033,0,NA,0.603,0.593,2014-15
Chancellor Barnard,83,0.49100000000000005,0.434,0.759,0.524,0.5760000000000001,0.205,0.17600000000000002,0.667,0.036000000000000004,0,NA,0.687,0.632,2014-15
Nick Gorski,51,0.41800000000000004,0.382,0.5489999999999999,0.536,0.4,0.392,0.15,0,0.059000000000000004,0.33299999999999996,1,0.314,0.625,2014-15
Colton Bishop,25,0.364,0.32,0.4,0.4,0.25,0.24,0.16699999999999998,0,0.36,0.222,0.5,0.44,0.545,2014-15
Jarred Jones,12,0.399,0.33299999999999996,0.667,0.5,0.25,0.33299999999999996,0,NA,0,NA,NA,0.75,0.556,2014-15
Tuohy Sean,7.000000000000001,0.201,0.214,0.28600000000000003,0,NA,0,NA,NA,0.7140000000000001,0.2,0,0.14300000000000002,0,2014-15
Stefano Mancini,6,0,0,0.16699999999999998,0,NA,0.33299999999999996,0,NA,0.5,0,NA,0,NA,2014-15
Josh Forney,4,0.457,0.75,1,0.75,0.667,0,NA,NA,0,NA,NA,2.5,0.2,2014-15
Matt Staubi,3,0.6669999999999999,0.667,0.33299999999999996,1,0,0.667,0.5,1,0,NA,NA,0,NA,2014-15
Total,1591,0.47000000000000003,0.428,0.409,0.504,0.384,0.304,0.271,0.29,0.287,0.325,0.831,0.376,0.6709999999999999,2014-15
