name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Cam Gregory,26,0.195,0.17600000000000002,0.522,0.107,0.14300000000000002,0.33299999999999996,2014-15,LoyolaMaryland
Eric Laster,20,0.142,0.226,0.8,0.033,0.054000000000000006,0.5,2014-15,LoyolaMaryland
Chancellor Barnard,13,0.20600000000000002,0.212,0.5379999999999999,0,0,NA,2014-15,LoyolaMaryland
Will Rassman,11,0.113,0.11900000000000001,0.636,0,0,NA,2014-15,LoyolaMaryland
Andre Walker,9,0.062,0.045,0.28600000000000003,0.019,0.03,0.5,2014-15,LoyolaMaryland
Nick Gorski,4,0.14300000000000002,0.133,0.5,0,0,NA,2014-15,LoyolaMaryland
Tyler Hubbard,4,0.077,0,0,0,0,NA,2014-15,LoyolaMaryland
Jarred Jones,3,0.375,0.5,0.667,0,NA,NA,2014-15,LoyolaMaryland
Denzel Brito,2,0.042,0.048,0.5,0,0,NA,2014-15,LoyolaMaryland
Total,92,0.126,0.13699999999999998,0.5489999999999999,0.019,0.031,0.444,2014-15,LoyolaMaryland
