name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Aaron White,42,0.21600000000000003,0.214,0.667,0.161,0.25,0.444,2011-12,Iowa
Melsahn Basabe,29,0.187,0.205,0.75,0.08900000000000001,0.139,0.556,2011-12,Iowa
Zach McCabe,20,0.157,0.184,0.818,0.111,0.071,0.222,2011-12,Iowa
Roy Devyn Marble,14,0.111,0.109,0.6,0.023,0.016,0.25,2011-12,Iowa
Matt Gatens,8,0.063,0.075,1,0.033,0.022000000000000002,0.25,2011-12,Iowa
Eric May,8,0.132,0.045,0.2,0.045,0.05,0.33299999999999996,2011-12,Iowa
Andrew Brommer,5,0.385,0.41700000000000004,1,0,0,NA,2011-12,Iowa
Josh Oglesby,3,0.11800000000000001,0.2,1,0.019,0.048,1,2011-12,Iowa
Devon Archie,2,0.14300000000000002,0.091,0.5,0,NA,NA,2011-12,Iowa
Bryce Cartwright,2,0,0,NA,0.013999999999999999,0.022000000000000002,0.5,2011-12,Iowa
Steven McCarty,1,0,NA,NA,0.33299999999999996,0,0,2011-12,Iowa
Gabriel Olaseni,1,0.071,0.125,1,0,0,NA,2011-12,Iowa
Darius Stokes,1,0,0,NA,0.33299999999999996,1,1,2011-12,Iowa
Total,136,0.149,0.157,0.71,0.052000000000000005,0.061,0.395,2011-12,Iowa
