name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Nick Ward,46,0.198,0.201,0.7440000000000001,0.064,0.027000000000000003,0.14300000000000002,2016-17
Miles Bridges,19,0.11900000000000001,0.115,0.625,0.035,0.08800000000000001,1,2016-17
Joshua Langford,10,0.233,0.24,0.6,0,0,NA,2016-17
Kenny Goins,9,0.13699999999999998,0.14300000000000002,0.7140000000000001,0.062,0.077,0.5,2016-17
VAN,7,0.28600000000000003,0.308,0.667,0.2,1,1,2016-17
Eron Harris,5,0.068,0.10300000000000001,1,0.025,0.069,1,2016-17
Alvin Ellis III,5,0.03,0,0,0.08800000000000001,0.231,1,2016-17
Matt McQuaid,1,0,0,NA,0.028999999999999998,0,0,2016-17
Kyle Ahrens,1,0.059000000000000004,0.083,1,0,0,NA,2016-17
Cassius Winston,1,0.016,0.03,1,0,0,NA,2016-17
Total,104,0.124,0.134,0.7020000000000001,0.037000000000000005,0.057,0.579,2016-17
