shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.349,0.595,0.121,0.677,2011-12,ClevelandSt.
2pt Jumpers,0.332,0.317,0.077,0.344,2011-12,ClevelandSt.
3pt Shots,0.318,0.317,0.008,0.32,2011-12,ClevelandSt.
