name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Anton Grady,30,0.23399999999999999,0.24,0.6920000000000001,0.045,0.028999999999999998,0.25,2011-12,ClevelandSt.
Aaron Pogue,21,0.22899999999999998,0.132,0.312,0.062,0.037000000000000005,0.2,2011-12,ClevelandSt.
D'Aundray Brown,18,0.141,0.157,0.667,0.055,0.095,0.667,2011-12,ClevelandSt.
Tim Kamczyc,8,0.052000000000000005,0.040999999999999995,0.6,0.075,0.067,0.33299999999999996,2011-12,ClevelandSt.
Marlin Mason,6,0.19,0.077,0.25,0.1,0.16699999999999998,0.5,2011-12,ClevelandSt.
Devin Long,4,0.214,0.222,0.667,0.125,0,0,2011-12,ClevelandSt.
Jeremy Montgomery,3,0.02,0.043,1,0,0,NA,2011-12,ClevelandSt.
Trevon Harmon,3,0.019,0.019,0.5,0.02,0,0,2011-12,ClevelandSt.
Ludovic Ndaye,3,0.077,0,0,0.111,0.2,0.5,2011-12,ClevelandSt.
Sebastian Douglas,1,0.062,0,0,0,0,NA,2011-12,ClevelandSt.
Total,97,0.107,0.099,0.556,0.045,0.049,0.375,2011-12,ClevelandSt.
