shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.429,0.575,0.106,0.644,2017-18
2pt Jumpers,0.22899999999999998,0.386,0.076,0.418,2017-18
3pt Shots,0.342,0.371,0.006999999999999999,0.374,2017-18
