name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Marek Olesinski,11,0.204,0.2,0.636,0,0,NA,2013-14
Justin Hammonds,11,0.12300000000000001,0.127,0.7,0.022000000000000002,0,0,2013-14
Kamryn Williams,11,0.098,0.109,0.625,0.047,0.042,0.33299999999999996,2013-14
Max Yon,10,0.096,0.094,0.667,0.013000000000000001,0,0,2013-14
Chase Kammerer,8,0.42100000000000004,0.6,0.75,0,0,NA,2013-14
Darrius Parker,6,0.3,0.35700000000000004,0.833,0,0,NA,2013-14
Delovell Earls,5,0.10300000000000001,0.042,0.25,0.055999999999999994,0,0,2013-14
Tre' Coggins,2,0.019,0.03,1,0.01,0.024,1,2013-14
Ethan Michael,2,0.5,1,0.5,0,0,NA,2013-14
Joe Tuss,1,NA,NA,NA,0.25,0.5,1,2013-14
Zach Kocur,1,0,0,NA,0.077,0,0,2013-14
Hayden Graham,1,0,0,NA,0.083,0.2,1,2013-14
Total,69,0.124,0.129,0.6609999999999999,0.023,0.025,0.4,2013-14
