name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Darius Johnson-Odom,470,0.5680000000000001,0.529,0.27,0.598,0.408,0.304,0.39899999999999997,0.316,0.426,0.385,0.818,0.35100000000000003,0.764,2011-12
Jae Crowder,436.00000000000006,0.598,0.568,0.392,0.7490000000000001,0.7809999999999999,0.20199999999999999,0.318,0.46399999999999997,0.406,0.345,0.934,0.37200000000000005,0.735,2011-12
Vander Blue,242,0.49,0.43,0.607,0.544,0.562,0.264,0.188,0.5,0.128,0.258,0.875,0.496,0.708,2011-12
Todd Mayo,215,0.539,0.491,0.335,0.625,0.556,0.233,0.28,0.35700000000000004,0.433,0.33299999999999996,1,0.391,0.762,2011-12
Jamil Wilson,212,0.503,0.47200000000000003,0.392,0.687,0.649,0.47200000000000003,0.28,0.7140000000000001,0.13699999999999998,0.345,1,0.27399999999999997,0.7070000000000001,2011-12
Junior Cadougan,190,0.464,0.408,0.426,0.506,0.293,0.374,0.324,0.304,0.2,0.237,1,0.45299999999999996,0.6859999999999999,2011-12
Davante Gardner,157,0.617,0.561,0.65,0.667,0.5589999999999999,0.33799999999999997,0.377,0.6,0.013000000000000001,0,NA,0.675,0.755,2011-12
Jamail Jones,56.99999999999999,0.387,0.395,0.24600000000000002,0.5710000000000001,0.5,0.33299999999999996,0.368,1,0.42100000000000004,0.20800000000000002,1,0.08800000000000001,0.2,2011-12
Chris Otule,25,0.588,0.6,0.72,0.556,0.5,0.28,0.7140000000000001,0.8,0,NA,NA,0.76,0.526,2011-12
Derrick Wilson,16,0.415,0.375,0.562,0.556,0.6,0.312,0.2,1,0.125,0,NA,1.062,0.47100000000000003,2011-12
Juan Anderson,13,0.463,0.385,0.6920000000000001,0.556,1,0.308,0,NA,0,NA,NA,0.6920000000000001,0.667,2011-12
Total,2032.9999999999998,0.543,0.501,0.41,0.628,0.583,0.297,0.32299999999999995,0.47700000000000004,0.293,0.337,0.905,0.409,0.721,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
