start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.115,0.47200000000000003,0.431,0.655,0.215,0.23800000000000002,0.354,0.261,2011-12
"Rebound, 11-30 s",0.21,0.49,0.20800000000000002,0.568,0.379,0.348,0.413,0.38799999999999996,2011-12
"Score, 0-10 s",0.054000000000000006,0.44,0.435,0.575,0.293,0.37,0.272,0.2,2011-12
"Score, 11-30 s",0.415,0.424,0.22,0.568,0.40700000000000003,0.325,0.373,0.298,2011-12
"Steal, 0-10 s",0.068,0.539,0.609,0.7,0.165,0.21100000000000002,0.226,0.231,2011-12
"Steal, 11-30 s",0.031,0.415,0.245,0.6920000000000001,0.45299999999999996,0.292,0.302,0.25,2011-12
Transition,0.237,0.484,0.483,0.655,0.21899999999999997,0.273,0.299,0.242,2011-12
