shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.342,0.584,0.13,0.6709999999999999,2018-19,UCLA
2pt Jumpers,0.244,0.33,0.066,0.354,2018-19,UCLA
3pt Shots,0.414,0.34700000000000003,0.003,0.348,2018-19,UCLA
