shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.344,0.555,0.071,0.598,2018-19,UtahValley
2pt Jumpers,0.295,0.36700000000000005,0.040999999999999995,0.38299999999999995,2018-19,UtahValley
3pt Shots,0.36200000000000004,0.35,0.008,0.35200000000000004,2018-19,UtahValley
