name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Austin Cooke,19,0.23399999999999999,0.267,0.727,0.133,0.222,0.5,2014-15
Duran Porter,9,0.11599999999999999,0.1,0.6,0.068,0.05,0.25,2014-15
Riley Payne,8,0.162,0.16699999999999998,0.667,0.062,0,0,2014-15
Christian Albright,6,0.133,0.14300000000000002,0.5,0.038,0.045,0.5,2014-15
Ladarrien Williams,5,0.013000000000000001,0,0,0.03,0,0,2014-15
Alexsander Milosavljevic,4,0.28600000000000003,0,0,0.154,0.33299999999999996,0.5,2014-15
Parker Wentz,4,0.022000000000000002,0.037000000000000005,1,0.031,0.048,0.5,2014-15
Isaiah Tripp,4,0.048,0,0,0.14300000000000002,0.125,0.33299999999999996,2014-15
Michael Grant,4,0.2,0.2,0.5,0,0,NA,2014-15
Harrison Hawkins,1,0,0,NA,0,0,NA,2014-15
Drake Green,1,0.067,0.14300000000000002,1,0,0,NA,2014-15
Jalen Little,1,0.032,0.1,1,0,0,NA,2014-15
Total,66,0.084,0.092,0.595,0.043,0.040999999999999995,0.34600000000000003,2014-15
