name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Cam Burrell,17,0.177,0.19,0.727,0.17600000000000002,0.3,0.5,2018-19
Rade Kukobat,17,0.203,0.256,0.7140000000000001,0.036000000000000004,0,0,2018-19
JaQualis Matlock,14,0.127,0.214,0.9,0.075,0.133,0.5,2018-19
Ben Harvey,9,0.08800000000000001,0.096,0.7140000000000001,0.011000000000000001,0,0,2018-19
Mack Smith,6,0.065,0.071,0.667,0.025,0,0,2018-19
Shareef Smith,4,0.034,0.02,0.33299999999999996,0.023,0,0,2018-19
Aboubacar Diallo,3,0.111,0.16699999999999998,1,0.083,0.16699999999999998,1,2018-19
Josiah Wallace,2,0,0,NA,0.012,0,0,2018-19
Kashawn Charles,1,0,0,NA,0.043,0.083,1,2018-19
Braxton Shaw,1,0.071,0,0,0,0,NA,2018-19
Total,74,0.08800000000000001,0.109,0.725,0.035,0.033,0.33299999999999996,2018-19
