name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Andrew Nicholson,385,0.638,0.601,0.392,0.722,0.514,0.47,0.486,0.568,0.138,0.434,0.9570000000000001,0.429,0.7759999999999999,2011-12,St.Bonaventure
Demitrius Conger,252.99999999999997,0.615,0.557,0.455,0.687,0.38,0.237,0.33299999999999996,0.2,0.308,0.359,0.857,0.522,0.8029999999999999,2011-12,St.Bonaventure
Matthew Wright,211,0.4730000000000001,0.445,0.171,0.47200000000000003,0.294,0.23199999999999998,0.34700000000000003,0.47100000000000003,0.597,0.317,0.9,0.171,0.778,2011-12,St.Bonaventure
Da'Quan Cook,183,0.501,0.415,0.503,0.522,0.5,0.49700000000000005,0.308,0.857,0,NA,NA,0.617,0.752,2011-12,St.Bonaventure
Eric Mosley,171,0.543,0.494,0.158,0.63,0.17600000000000002,0.228,0.308,0.33299999999999996,0.614,0.35200000000000004,0.946,0.298,0.843,2011-12,St.Bonaventure
Chris Johnson,152,0.541,0.46399999999999997,0.36200000000000004,0.5820000000000001,0.43799999999999994,0.38799999999999996,0.271,0.562,0.25,0.395,1,0.428,0.877,2011-12,St.Bonaventure
Charlon Kloof,150,0.549,0.513,0.327,0.612,0.2,0.28,0.33299999999999996,0.071,0.39299999999999996,0.373,0.909,0.527,0.6579999999999999,2011-12,St.Bonaventure
Jordan Gathers,62,0.393,0.379,0.355,0.636,0.5710000000000001,0.145,0.222,0,0.5,0.161,1,0.226,0.5,2011-12,St.Bonaventure
Youssou Ndoye,52,0.599,0.596,0.596,0.71,0.591,0.40399999999999997,0.429,0.889,0,NA,NA,0.596,0.581,2011-12,St.Bonaventure
Michael Davenport,48,0.4280000000000001,0.406,0.33299999999999996,0.562,0.667,0.396,0.316,0.5,0.271,0.231,1,0.25,0.583,2011-12,St.Bonaventure
Jake Houseknecht,15,0.47600000000000003,0.4,0.267,0.75,1,0.733,0.273,1,0,NA,NA,0.4,0.833,2011-12,St.Bonaventure
Zach Moore,2,0.6779999999999999,0.5,0.5,1,0,0.5,0,NA,0,NA,NA,1,1,2011-12,St.Bonaventure
Danny Farrell,2,0.508,0.75,0,NA,NA,0.5,0,NA,0.5,1,1,1,0,2011-12,St.Bonaventure
Marquise Simmons,1,0.513,0,0,NA,NA,1,0,NA,0,NA,NA,2,1,2011-12,St.Bonaventure
"TALLEY,MIKE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12,St.Bonaventure
Total,1687,0.557,0.508,0.355,0.636,0.441,0.34600000000000003,0.368,0.53,0.299,0.345,0.925,0.42100000000000004,0.7609999999999999,2011-12,St.Bonaventure
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,St.Bonaventure
