start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.078,0.532,0.373,0.659,0.23600000000000002,0.34600000000000003,0.391,0.349,2011-12
"Rebound, 11-30 s",0.212,0.517,0.284,0.635,0.391,0.359,0.324,0.402,2011-12
"Opp score, 0-10 s",0.055,0.551,0.282,0.591,0.26899999999999996,0.429,0.449,0.4,2011-12
"Opp score, 11-30 s",0.402,0.43200000000000005,0.226,0.594,0.414,0.349,0.36,0.284,2011-12
"Steal, 0-10 s",0.087,0.66,0.59,0.736,0.172,0.381,0.23800000000000002,0.44799999999999995,2011-12
"Steal, 11-30 s",0.039,0.636,0.273,0.6,0.327,0.444,0.4,0.545,2011-12
Transition,0.22,0.5870000000000001,0.435,0.6890000000000001,0.21899999999999997,0.382,0.345,0.39299999999999996,2011-12
