shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.397,0.565,0.065,0.604,2019-20
2pt Jumpers,0.255,0.374,0.034,0.387,2019-20
3pt Shots,0.349,0.315,0.002,0.315,2019-20
