name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Barret Benson,12,0.069,0.061,0.556,0.042,0.036000000000000004,0.33299999999999996,2019-20
Marcus Domask,9,0.034,0.042,0.75,0.045,0,0,2019-20
Eric McGill,7,0.047,0.069,0.667,0.019,0.071,1,2019-20
Karrington Davis,5,0.083,0.055999999999999994,0.33299999999999996,0.16699999999999998,0.33299999999999996,0.5,2019-20
Ronnie Suggs,5,0.057,0.053,0.5,0.037000000000000005,0,0,2019-20
Lance Jones,4,0.033,0.042,0.75,0,0,NA,2019-20
Harwin Francois,2,0.077,0,0,0,0,NA,2019-20
Will Keller,1,1,1,1,NA,NA,NA,2019-20
Sekou Dembele,1,0.125,0.2,1,0,0,NA,2019-20
Total,46,0.049,0.052000000000000005,0.613,0.031,0.03,0.3,2019-20
