start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.11699999999999999,0.53,0.43700000000000006,0.5,0.127,0.48,0.43700000000000006,0.384,2018-19
"Rebound, 11-30 s",0.213,0.46399999999999997,0.294,0.575,0.278,0.34,0.428,0.312,2018-19
"Score, 0-10 s",0.044000000000000004,0.547,0.43200000000000005,0.688,0.10800000000000001,0.25,0.45899999999999996,0.324,2018-19
"Score, 11-30 s",0.43200000000000005,0.475,0.32899999999999996,0.5920000000000001,0.34299999999999997,0.336,0.32799999999999996,0.335,2018-19
"Steal, 0-10 s",0.055,0.672,0.5589999999999999,0.7120000000000001,0.14,0.462,0.301,0.46399999999999997,2018-19
"Steal, 11-30 s",0.025,0.5,0.214,0.667,0.262,0.273,0.524,0.364,2018-19
Transition,0.21600000000000003,0.57,0.467,0.6,0.126,0.435,0.40700000000000003,0.385,2018-19
