name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jamar Akoh,19,0.154,0.149,0.611,0.03,0.071,1,2018-19
Michael Oguine,15,0.09,0.086,0.615,0.025,0,0,2018-19
Sayeed Pridgett,13,0.053,0.038,0.545,0.015,0.018000000000000002,0.5,2018-19
Ahmaad Rorie,9,0.052000000000000005,0.048,0.6,0.027999999999999997,0.043,0.75,2018-19
Kendal Manuel,2,0.026000000000000002,0,0,0.024,0,0,2018-19
Kelby Kramer,2,0.2,0.28600000000000003,1,0,0,NA,2018-19
Bobby Moorehead,2,0.028999999999999998,0.05,1,0.059000000000000004,0,0,2018-19
Donaven Dorsey,1,0.028999999999999998,0,0,0,0,NA,2018-19
Timmy Falls,1,0.024,0.05,1,0,0,NA,2018-19
Mack Anderson,1,0.032,0,0,0,0,NA,2018-19
Total,65,0.07,0.064,0.593,0.022000000000000002,0.027000000000000003,0.5,2018-19
