shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.293,0.638,0.098,0.708,2019-20
2pt Jumpers,0.293,0.319,0.07200000000000001,0.34299999999999997,2019-20
3pt Shots,0.414,0.345,0.024,0.353,2019-20
