shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.444,0.565,0.107,0.633,2014-15,FairleighDickinson
2pt Jumpers,0.21,0.425,0.05,0.44799999999999995,2014-15,FairleighDickinson
3pt Shots,0.34600000000000003,0.348,0.008,0.35,2014-15,FairleighDickinson
