shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.316,0.562,0.13,0.647,2012-13
2pt Jumpers,0.382,0.336,0.091,0.37,2012-13
3pt Shots,0.302,0.32799999999999996,0.01,0.332,2012-13
