name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Damian Eargle,25,0.174,0.192,0.667,0.021,0.026000000000000002,0.5,2012-13,YoungstownSt.
Bobby Hain,22,0.17600000000000002,0.171,0.778,0.16699999999999998,0.17600000000000002,0.462,2012-13,YoungstownSt.
Kamren Belin,20,0.273,0.29600000000000004,0.667,0.065,0.091,0.5,2012-13,YoungstownSt.
Shawn Amiker,13,0.10099999999999999,0.09300000000000001,0.5710000000000001,0.109,0.053,0.2,2012-13,YoungstownSt.
Kendrick Perry,7,0.03,0.013999999999999999,0.33299999999999996,0.025,0.055999999999999994,0.667,2012-13,YoungstownSt.
Blake Allen,7,0.042,0.069,1,0.039,0.04,0.33299999999999996,2012-13,YoungstownSt.
Josh Chojnacki,3,0.222,0,0,0.091,0.5,1,2012-13,YoungstownSt.
Mike Podolsky,3,0,NA,NA,0.375,0,0,2012-13,YoungstownSt.
Fletcher Larson,1,0,0,NA,0.055999999999999994,0,0,2012-13,YoungstownSt.
Total,101,0.105,0.105,0.643,0.055,0.064,0.415,2012-13,YoungstownSt.
