name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Daniel Coursey,24,0.115,0.109,0.632,0.046,0.109,1,2013-14,Mercer
T.J. Hallice,12,0.214,0.237,0.75,0,0,NA,2013-14,Mercer
Monty Brown,11,0.153,0.18,0.818,0,0,NA,2013-14,Mercer
Jake Gollon,10,0.092,0.14300000000000002,0.9,0,0,NA,2013-14,Mercer
Anthony White,9,0.11599999999999999,0.095,0.5,0,0,NA,2013-14,Mercer
Darious Moten,9,0.14800000000000002,0.21600000000000003,0.889,0,0,NA,2013-14,Mercer
Ike Nwamu,6,0.048,0.034,0.4,0.023,0.062,1,2013-14,Mercer
Bud Thomas,3,0.034,0.049,1,0,0,NA,2013-14,Mercer
Langston Hall,2,0.027000000000000003,0.055999999999999994,1,0.008,0,0,2013-14,Mercer
James Bento,2,0.4,1,0.5,0,0,NA,2013-14,Mercer
Phillip Leonard,2,0.038,0.07400000000000001,1,0,0,NA,2013-14,Mercer
Jibri Bryan,2,0.087,0.16699999999999998,1,0,0,NA,2013-14,Mercer
ANTHONY,1,0.33299999999999996,0.5,1,0,NA,NA,2013-14,Mercer
Total,93,0.10099999999999999,0.124,0.738,0.015,0.032,0.857,2013-14,Mercer
