shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.384,0.522,0.162,0.623,2013-14
2pt Jumpers,0.231,0.365,0.03,0.377,2013-14
3pt Shots,0.385,0.303,0.009000000000000001,0.306,2013-14
