name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Michael Buchanan,47,0.161,0.16899999999999998,0.73,0.098,0.149,0.7,2016-17
Philip Whittington,31,0.262,0.261,0.667,0.028999999999999998,0.061,0.75,2016-17
Ramel Thompkins,12,0.44,0.556,0.909,0.031,0,0,2016-17
Josh Cuthbertson,11,0.16699999999999998,0.17800000000000002,0.727,0,0,NA,2016-17
Malik Moore,7,0.043,0.040999999999999995,0.6,0.091,0,0,2016-17
Mike Cunningham,1,0.02,0.05,1,0,0,NA,2016-17
Deion Holmes,1,0.02,0,0,0,0,NA,2016-17
Tim Hart,1,0.25,NA,0,NA,NA,NA,2016-17
Carson Smith,1,0.16699999999999998,0,0,0,0,NA,2016-17
Total,112,0.139,0.152,0.705,0.032,0.048,0.588,2016-17
