name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Alvin Abreu,359,0.49499999999999994,0.47100000000000003,0.284,0.5589999999999999,0.35100000000000003,0.292,0.295,0.32299999999999995,0.423,0.355,0.741,0.217,0.6920000000000001,2011-12,NewHampshire
Chandler Rhoads,282,0.466,0.429,0.429,0.446,0.35200000000000004,0.142,0.325,0.077,0.429,0.298,0.667,0.507,0.5870000000000001,2011-12,NewHampshire
Patrick Konan,247.00000000000003,0.498,0.474,0.3,0.486,0.139,0.251,0.29,0.33299999999999996,0.449,0.37799999999999995,0.7859999999999999,0.3,0.635,2011-12,NewHampshire
Ferg Myrick,202.99999999999997,0.48600000000000004,0.446,0.429,0.54,0.17,0.271,0.218,0.16699999999999998,0.3,0.344,1,0.433,0.648,2011-12,NewHampshire
Brian Benson,176,0.5670000000000001,0.5820000000000001,0.591,0.5870000000000001,0.41,0.159,0.25,0.28600000000000003,0.25,0.523,0.826,0.341,0.45,2011-12,NewHampshire
Jordon Bronner,129,0.453,0.40700000000000003,0.295,0.526,0.05,0.295,0.342,0,0.41100000000000003,0.245,0.615,0.419,0.648,2011-12,NewHampshire
Chris Matagrano,64,0.49899999999999994,0.47700000000000004,0.45299999999999996,0.655,0.579,0.32799999999999996,0.47600000000000003,0.6,0.21899999999999997,0.071,1,0.266,0.647,2011-12,NewHampshire
Scott Morris,55.00000000000001,0.49100000000000005,0.491,0.036000000000000004,0,NA,0.16399999999999998,0.33299999999999996,0,0.8,0.364,0.938,0,NA,2011-12,NewHampshire
Garrett Jones,17,0.501,0.5,0.059000000000000004,0,NA,0.17600000000000002,0.33299999999999996,0,0.765,0.385,1,0.11800000000000001,0.5,2011-12,NewHampshire
Jeron Trotman,12,0.507,0.5,0.833,0.6,0.16699999999999998,0.083,0,NA,0.083,0,NA,0.833,0.5,2011-12,NewHampshire
Ryan Herrion,3,0.45199999999999996,0.5,0,NA,NA,0,NA,NA,1,0.33299999999999996,1,1,0.33299999999999996,2011-12,NewHampshire
Tommy McDonnell,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12,NewHampshire
Total,1547,0.49300000000000005,0.469,0.36700000000000005,0.528,0.3,0.23399999999999999,0.298,0.25,0.39899999999999997,0.344,0.7879999999999999,0.342,0.609,2011-12,NewHampshire
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,NewHampshire
