start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.12300000000000001,0.43700000000000006,0.505,0.546,0.17300000000000001,0.324,0.322,0.217,2013-14,Ohio
"Rebound, 11-30 s",0.209,0.361,0.35,0.37799999999999995,0.289,0.276,0.361,0.275,2013-14,Ohio
"Score, 0-10 s",0.066,0.461,0.40399999999999997,0.565,0.175,0.2,0.42100000000000004,0.312,2013-14,Ohio
"Score, 11-30 s",0.38799999999999996,0.47100000000000003,0.37,0.506,0.293,0.33,0.337,0.37,2013-14,Ohio
"Steal, 0-10 s",0.078,0.603,0.713,0.629,0.059000000000000004,0.375,0.228,0.387,2013-14,Ohio
"Steal, 11-30 s",0.027999999999999997,0.469,0.408,0.6,0.327,0.312,0.265,0.308,2013-14,Ohio
Transition,0.267,0.491,0.541,0.5820000000000001,0.14,0.292,0.319,0.284,2013-14,Ohio
