shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.39299999999999996,0.677,0.033,0.7,2014-15
2pt Jumpers,0.266,0.365,0.022000000000000002,0.373,2014-15
3pt Shots,0.341,0.355,0.002,0.35600000000000004,2014-15
