name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Luka Garza,32,0.231,0.25,0.8,0.065,0.04,0.28600000000000003,2017-18
Tyler Cook,24,0.095,0.106,0.833,0.042,0.04,0.33299999999999996,2017-18
Jack Nunge,16,0.163,0.147,0.625,0.18600000000000003,0.077,0.125,2017-18
Nicholas Baer,10,0.222,0.222,0.667,0.133,0.083,0.25,2017-18
Ahmad Wagner,9,0.34600000000000003,0.4,0.667,0,0,NA,2017-18
Cordell Pemsl,8,0.096,0.09300000000000001,0.625,0,0,NA,2017-18
Ryan Kriener,5,0.16699999999999998,0.16,0.8,0,0,NA,2017-18
Isaiah Moss,5,0.046,0.062,0.667,0.009000000000000001,0,0,2017-18
Dom Uhl,2,0.4,0.5,0.5,0,NA,NA,2017-18
Maishe Dailey,1,0.04,0.067,1,0,0,NA,2017-18
Jordan Bohannon,1,0,0,NA,0,0,NA,2017-18
Total,113,0.131,0.142,0.741,0.04,0.024,0.231,2017-18
