name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Trayvon Palmer,41,0.22,0.266,0.6940000000000001,0.04,0.075,0.8,2016-17
Deionte Simmons,21,0.22899999999999998,0.23399999999999999,0.579,0.057,0.1,0.5,2016-17
Patrick Szpir,8,0.1,0.115,0.6,0.094,0.111,0.33299999999999996,2016-17
Fred Sims,6,0.037000000000000005,0.049,0.6,0.005,0.013999999999999999,1,2016-17
Clemmye Owens V,6,0.061,0.111,1,0.05,0.154,1,2016-17
Delundre Dixon,3,0.026000000000000002,0.048,1,0.095,0.111,0.5,2016-17
Gentry Hunt,2,1,1,1,0.33299999999999996,1,1,2016-17
Montana Byrd,2,0.25,0.5,1,0,NA,NA,2016-17
Anthony Eaves,2,0,0,NA,0.053,0.1,1,2016-17
Glen Burns,1,0.038,0.111,1,0,0,NA,2016-17
Alex Dubovitskiy,1,0.33299999999999996,1,1,0,0,NA,2016-17
Brian Greene,1,0,0,NA,0.05,0,0,2016-17
",FRED",1,0,0,NA,0.045,0.16699999999999998,1,2016-17
Joshua Batson,1,0.027999999999999997,0,0,0,0,NA,2016-17
Total,96,0.111,0.155,0.684,0.034,0.068,0.684,2016-17
