shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.28800000000000003,0.625,0.083,0.6809999999999999,2017-18
2pt Jumpers,0.36,0.349,0.08,0.379,2017-18
3pt Shots,0.353,0.307,0.011000000000000001,0.31,2017-18
