name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Immanuel King,26,0.141,0.165,0.7390000000000001,0.062,0.053,0.33299999999999996,2017-18
Alex Peacock,16,0.19699999999999998,0.146,0.5,0.08800000000000001,0.055999999999999994,0.33299999999999996,2017-18
Nijal Pearson,15,0.099,0.115,0.636,0.027000000000000003,0.019,0.25,2017-18
Eric Terry,11,0.12300000000000001,0.156,1,0.071,0.045,0.25,2017-18
Nedeljko Prijovic,9,0.273,0.36,1,0,0,NA,2017-18
Quentin Scott,3,0.2,0,0,0.125,NA,0,2017-18
Deris Duncan,2,0,0,NA,0.14300000000000002,0,0,2017-18
Shelby Adams,1,0,0,NA,0.036000000000000004,0.1,1,2017-18
Tyler Blount,1,0,0,NA,0.019,0.05,1,2017-18
Total,84,0.10800000000000001,0.127,0.7190000000000001,0.035,0.03,0.316,2017-18
