shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.38799999999999996,0.517,0.113,0.583,2019-20,McNeese
2pt Jumpers,0.221,0.41100000000000003,0.066,0.44,2019-20,McNeese
3pt Shots,0.391,0.35600000000000004,0.006,0.359,2019-20,McNeese
