name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Roydell Brown,43,0.223,0.25,0.6,0.10300000000000001,0,0,2019-20
Shamarkus Kennedy,41,0.139,0.136,0.73,0.065,0.115,0.75,2019-20
Truman Moore,10,0.217,0.121,0.4,0,0,NA,2019-20
A.J. Lawson,8,0.039,0.057,0.875,0,0,NA,2019-20
Jeremy Harrell,4,0.2,0.25,0.667,0.083,0,0,2019-20
Chris Orlina,3,0.14300000000000002,0.3,1,0,0,NA,2019-20
Myles Hutchinson,2,0.062,0.055999999999999994,0.5,0,0,NA,2019-20
Dru Kuxhausen,1,0,0,NA,0.038,0,0,2019-20
Trey Johnson,1,0,0,NA,0.125,0,0,2019-20
Leondre Washington,1,0.034,0,0,0,0,NA,2019-20
Sam Baker,1,0,0,NA,0,0,NA,2019-20
Total,115,0.121,0.125,0.654,0.034,0.031,0.3,2019-20
