name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jack Cooley,57,0.285,0.262,0.6729999999999999,0.11,0,0,2011-12,NotreDame
Tom Knight,10,0.242,0.261,0.75,0.059000000000000004,0.182,1,2011-12,NotreDame
Pat Connaughton,9,0.14800000000000002,0.10800000000000001,0.5,0.037000000000000005,0,0,2011-12,NotreDame
Mike Broghammer,7,0.318,0.4,0.857,0,0,NA,2011-12,NotreDame
Scott Martin,6,0.091,0.1,0.667,0,0,NA,2011-12,NotreDame
Jerian Grant,5,0.034,0,0,0.013000000000000001,0,0,2011-12,NotreDame
Eric Atkins,4,0.022000000000000002,0.040999999999999995,1,0.021,0.037000000000000005,0.5,2011-12,NotreDame
Joey Brooks,3,0.12,0.154,0.667,0,0,NA,2011-12,NotreDame
Alex Dragicevich,2,0.022000000000000002,0.036000000000000004,1,0.043,0,0,2011-12,NotreDame
Patrick Crowley,1,0.33299999999999996,1,1,0,NA,NA,2011-12,NotreDame
Total,104,0.145,0.156,0.67,0.03,0.018000000000000002,0.2,2011-12,NotreDame
