name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Arsalan Kazemi,44,0.24100000000000002,0.204,0.537,0.158,0.2,0.33299999999999996,2012-13
Tony Woods,32,0.252,0.247,0.71,0.008,0,0,2012-13
Carlos Emory,22,0.154,0.154,0.6,0.021,0.024,0.5,2012-13
"AUSTIN,WAVERLY",20,0.243,0.16699999999999998,0.353,0.107,0.125,0.33299999999999996,2012-13
Damyean Dotson,16,0.154,0.16399999999999998,0.7140000000000001,0.015,0.036000000000000004,1,2012-13
E.J. Singler,15,0.125,0.14300000000000002,0.667,0.047,0.062,0.5,2012-13
Ben Carter,12,0.294,0.214,0.3,0.055999999999999994,0,0,2012-13
Johnathan Loyd,3,0,0,NA,0.032,0.105,1,2012-13
Fred Richardson III,2,0.33299999999999996,0.25,0.5,0,0,NA,2012-13
Dominic Artis,2,0.018000000000000002,0.038,1,0.013000000000000001,0,0,2012-13
Nicholas Lucenti,1,0.5,0.5,1,NA,NA,NA,2012-13
Austin Kuemper,1,0.111,0,0,0,0,NA,2012-13
Total,170,0.18,0.16899999999999998,0.5710000000000001,0.031,0.039,0.455,2012-13
