name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Damyean Dotson,371,0.523,0.503,0.245,0.67,0.525,0.369,0.401,0.309,0.385,0.32899999999999996,0.894,0.175,0.723,2012-13,Oregon
E.J. Singler,343,0.536,0.485,0.21,0.583,0.23800000000000002,0.376,0.37200000000000005,0.375,0.414,0.359,0.922,0.36700000000000005,0.7859999999999999,2012-13,Oregon
Carlos Emory,321,0.547,0.511,0.405,0.6,0.5,0.302,0.423,0.39,0.293,0.319,0.867,0.35200000000000004,0.726,2012-13,Oregon
Tony Woods,241,0.555,0.523,0.51,0.7240000000000001,0.551,0.49,0.314,0.405,0,NA,NA,0.498,0.6579999999999999,2012-13,Oregon
Dominic Artis,225.99999999999997,0.47400000000000003,0.447,0.248,0.46399999999999997,0.115,0.332,0.32,0.083,0.42,0.358,0.6759999999999999,0.235,0.679,2012-13,Oregon
Arsalan Kazemi,190,0.627,0.595,0.895,0.635,0.537,0.1,0.263,0.2,0.005,0,NA,0.795,0.675,2012-13,Oregon
Johnathan Loyd,166,0.4750000000000001,0.434,0.19899999999999998,0.606,0.4,0.373,0.306,0.158,0.428,0.31,0.8640000000000001,0.38,0.667,2012-13,Oregon
"AUSTIN,WAVERLY",98,0.47000000000000003,0.449,0.7140000000000001,0.514,0.528,0.28600000000000003,0.28600000000000003,0.375,0,NA,NA,0.38799999999999996,0.5529999999999999,2012-13,Oregon
Ben Carter,70,0.49499999999999994,0.386,0.486,0.41200000000000003,0.5710000000000001,0.514,0.361,0.769,0,NA,NA,0.6,0.833,2012-13,Oregon
Willie Moore,44,0.48200000000000004,0.42,0.409,0.667,0.25,0.205,0.222,0,0.386,0.17600000000000002,0.667,0.523,0.696,2012-13,Oregon
Fred Richardson III,17,0.59,0.5589999999999999,0.353,0.667,0.5,0.17600000000000002,0.33299999999999996,0,0.47100000000000003,0.375,0.667,0.41200000000000003,0.7140000000000001,2012-13,Oregon
Austin Kuemper,14.000000000000002,0.653,0.607,0.643,0.556,1,0.28600000000000003,0.5,0,0.071,1,1,0.429,0.833,2012-13,Oregon
Nicholas Lucenti,5,0.4,0.4,0.4,1,0,0,NA,NA,0.6,0,NA,0,NA,2012-13,Oregon
Coleton Baker,4,0.404,0.375,0.5,0,NA,0,NA,NA,0.5,0.5,1,0.5,0.5,2012-13,Oregon
Total,2110,0.531,0.493,0.387,0.609,0.475,0.34,0.35600000000000004,0.33299999999999996,0.273,0.33299999999999996,0.8490000000000001,0.38299999999999995,0.705,2012-13,Oregon
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,Oregon
