name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Daniel Amigo,28,0.15,0.135,0.6,0.02,0.033,0.667,2017-18,Denver
Ade Murkey,18,0.165,0.191,0.6,0.031,0.027000000000000003,0.33299999999999996,2017-18,Denver
Christian Mackey,13,0.214,0.231,0.75,0.053,0,0,2017-18,Denver
Jake Krafka,12,0.204,0.2,0.455,0.031,0,0,2017-18,Denver
Abiola Akintola,5,0.129,0.16699999999999998,0.75,0.053,0.14300000000000002,1,2017-18,Denver
Donoven Carlisle,4,0.14300000000000002,0.048,0.25,0,0,NA,2017-18,Denver
Joe Rosga,3,0.047,0.054000000000000006,0.667,0,0,NA,2017-18,Denver
Jake Pemberton,2,0,0,NA,0.016,0.042,1,2017-18,Denver
Elvin Rodriguez,2,0.048,0.048,0.5,0,0,NA,2017-18,Denver
Jake Holtzmann,2,0.062,0.14300000000000002,1,0,0,NA,2017-18,Denver
Thomas Neff,1,0.111,0.16699999999999998,1,0,0,NA,2017-18,Denver
null,1,0.125,0.25,1,0,NA,NA,2017-18,Denver
Total,91,0.125,0.127,0.608,0.019,0.023,0.5,2017-18,Denver
