start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.121,0.515,0.337,0.517,0.192,0.455,0.47100000000000003,0.358,2014-15,Liberty
"Rebound, 11-30 s",0.193,0.42700000000000005,0.31,0.506,0.252,0.29,0.43799999999999994,0.3,2014-15,Liberty
"Score, 0-10 s",0.046,0.462,0.364,0.542,0.16699999999999998,0.364,0.47,0.29,2014-15,Liberty
"Score, 11-30 s",0.369,0.504,0.272,0.552,0.26899999999999996,0.326,0.45899999999999996,0.386,2014-15,Liberty
"Steal, 0-10 s",0.085,0.607,0.579,0.6709999999999999,0.14,0.588,0.281,0.324,2014-15,Liberty
"Steal, 11-30 s",0.038,0.46299999999999997,0.24100000000000002,0.308,0.315,0.529,0.444,0.33299999999999996,2014-15,Liberty
Transition,0.252,0.536,0.423,0.5920000000000001,0.17,0.475,0.40700000000000003,0.336,2014-15,Liberty
