name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Ethan O'Day,302,0.599,0.579,0.583,0.7390000000000001,0.662,0.41700000000000004,0.35700000000000004,0.667,0,NA,NA,0.344,0.6829999999999999,2014-15
Hector Harold,221,0.506,0.484,0.41600000000000004,0.5539999999999999,0.529,0.145,0.25,0.375,0.439,0.33,0.938,0.249,0.655,2014-15
Kurt Steidl,216,0.5670000000000001,0.53,0.14400000000000002,0.677,0.23800000000000002,0.153,0.242,0.875,0.7040000000000001,0.375,0.982,0.282,0.8029999999999999,2014-15
Dre Wills,210,0.593,0.579,0.748,0.637,0.28,0.18600000000000003,0.436,0.059000000000000004,0.067,0.214,0.667,0.5670000000000001,0.613,2014-15
Trae Bell-Haynes,167,0.629,0.542,0.731,0.516,0.14300000000000002,0.126,0.381,0,0.14400000000000002,0.542,1,0.892,0.792,2014-15
Cam Ward,154,0.5640000000000001,0.555,0.23399999999999999,0.6940000000000001,0.16,0.156,0.20800000000000002,0,0.61,0.39399999999999996,0.757,0.474,0.575,2014-15
Brandon Hatton,111.00000000000001,0.498,0.47700000000000004,0.11699999999999999,0.5379999999999999,0.28600000000000003,0.198,0.455,0.4,0.685,0.316,0.917,0.198,0.682,2014-15
Zach McRoberts,86,0.543,0.523,0.43,0.703,0.6920000000000001,0.37200000000000005,0.312,0.8,0.198,0.353,0.833,0.465,0.6,2014-15
Drew Urquhart,81,0.47800000000000004,0.426,0.444,0.583,0.667,0.457,0.324,0.75,0.099,0.125,1,0.395,0.7190000000000001,2014-15
Ryan Pierson,72,0.503,0.444,0.611,0.545,0.542,0.375,0.29600000000000004,0.5,0.013999999999999999,0,NA,0.306,0.8640000000000001,2014-15
Brendan Kilpatrick,62,0.48000000000000004,0.419,0.5,0.516,0.562,0.258,0.25,0.5,0.242,0.267,1,0.5479999999999999,0.6759999999999999,2014-15
Ernie Duncan,13,0.502,0.462,0,NA,NA,0.154,0,NA,0.846,0.364,0.75,0.154,1,2014-15
David Urso,6,0.21600000000000005,0.25,0.33299999999999996,0,NA,0,NA,NA,0.667,0.25,1,0.33299999999999996,0,2014-15
"PIROVIC,MARKO",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
"BRAMANTI,JOE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
"JONES,CAMERON",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15
Total,1701.0000000000002,0.558,0.524,0.457,0.623,0.444,0.242,0.32799999999999996,0.504,0.302,0.355,0.907,0.42,0.6920000000000001,2014-15
