name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Devon Collier,28,0.13699999999999998,0.156,0.773,0.08,0.11800000000000001,0.667,2013-14
Eric Moreland,17,0.153,0.163,0.615,0.09300000000000001,0.062,0.25,2013-14
Angus Brandt,11,0.079,0.107,0.889,0.02,0,0,2013-14
Roberto Nelson,11,0.06,0.055999999999999994,0.5,0.006999999999999999,0.019,1,2013-14
Daniel Gomis,8,0.19399999999999998,0.28,1,0.062,0.16699999999999998,1,2013-14
Victor Robbins,5,0.14300000000000002,0.267,1,0.062,0,0,2013-14
Langston Morris-Walker,4,0.115,0.071,0.33299999999999996,0.1,0,0,2013-14
Hallice Cooke,2,0.027999999999999997,0.048,1,0,0,NA,2013-14
Cheikh N'diaye,1,0.14300000000000002,0.16699999999999998,1,0,0,NA,2013-14
Olaf Schaftenaar,1,0,0,NA,0.1,0.25,1,2013-14
Malcolm Duvivier,1,0,0,NA,0,0,NA,2013-14
Total,89,0.09699999999999999,0.11800000000000001,0.743,0.033,0.039,0.47100000000000003,2013-14
