name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Sean O'Brien,337,0.514,0.506,0.591,0.598,0.353,0.294,0.414,0.268,0.11599999999999999,0.179,0.7140000000000001,0.27,0.5489999999999999,2016-17,SouthernIll.
Mike Rodriquez,312,0.522,0.441,0.439,0.474,0.2,0.27899999999999997,0.368,0.062,0.282,0.307,0.444,0.644,0.746,2016-17,SouthernIll.
Armon Fletcher,274,0.54,0.509,0.332,0.5820000000000001,0.34,0.146,0.4,0.125,0.522,0.32899999999999996,0.872,0.263,0.75,2016-17,SouthernIll.
Thik Bol,242,0.547,0.5329999999999999,0.5,0.7190000000000001,0.736,0.5,0.34700000000000003,0.762,0,NA,NA,0.289,0.614,2016-17,SouthernIll.
Leo Vincent,241,0.494,0.475,0.212,0.5489999999999999,0.28600000000000003,0.183,0.295,0,0.606,0.336,0.755,0.166,0.7,2016-17,SouthernIll.
Sean Lloyd,204.99999999999997,0.496,0.451,0.424,0.506,0.273,0.254,0.26899999999999996,0.28600000000000003,0.322,0.348,0.9129999999999999,0.41,0.69,2016-17,SouthernIll.
Aaron Cook,81,0.465,0.364,0.40700000000000003,0.545,0,0.259,0.19,0,0.33299999999999996,0.185,1,0.605,0.7759999999999999,2016-17,SouthernIll.
Jonathan Wiley,68,0.508,0.441,0.353,0.625,0.33299999999999996,0.618,0.35700000000000004,0.133,0.028999999999999998,0,NA,0.456,0.774,2016-17,SouthernIll.
Rudy Stradneiks,60,0.518,0.49200000000000005,0.433,0.5,0.6920000000000001,0.2,0.25,0.33299999999999996,0.36700000000000005,0.409,1,0.233,0.7140000000000001,2016-17,SouthernIll.
Austin Weiher,44,0.551,0.523,0.182,0.625,0.8,0.341,0.4,1,0.47700000000000004,0.381,1,0.5,0.636,2016-17,SouthernIll.
Tyler Smithpeters,2,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2016-17,SouthernIll.
"MAJAUSKAS,AURIMAS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17,SouthernIll.
"BUNSCHOTEN,NIELS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17,SouthernIll.
"SANCHIOUS,BRION",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17,SouthernIll.
Total,1866,0.517,0.48,0.41600000000000004,0.575,0.391,0.287,0.348,0.32299999999999995,0.297,0.316,0.789,0.361,0.696,2016-17,SouthernIll.
