shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.348,0.556,0.126,0.637,2016-17,SouthernIll.
2pt Jumpers,0.282,0.381,0.078,0.413,2016-17,SouthernIll.
3pt Shots,0.37,0.396,0.012,0.401,2016-17,SouthernIll.
