name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Mike Watkins,25,0.159,0.141,0.609,0.027000000000000003,0,0,2019-20
John Harrar,25,0.42,0.441,0.7140000000000001,0.16699999999999998,0.154,0.5,2019-20
Lamar Stevens,12,0.059000000000000004,0.073,0.7,0.005,0,0,2019-20
Myles Dread,7,0.278,0.273,0.6,0.05,0.14300000000000002,1,2019-20
Izaiah Brockington,5,0.049,0.055999999999999994,0.75,0,0,NA,2019-20
Myreon Jones,4,0.035,0.032,0.5,0.013999999999999999,0,0,2019-20
Trent Buttrick,3,0.5,0.75,1,0,NA,NA,2019-20
Jamari Wheeler,3,0.057999999999999996,0.067,0.667,0,0,NA,2019-20
Seth Lundy,2,0.045,0.091,1,0,0,NA,2019-20
Curtis Jones,1,0,0,NA,0.036000000000000004,0,0,2019-20
Total,87,0.11199999999999999,0.124,0.6809999999999999,0.019,0.016,0.3,2019-20
