name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Mike Daum,34,0.132,0.16399999999999998,0.8,0.034,0.040999999999999995,0.5,2016-17,SouthDakotaSt.
Reed Tellinghuisen,12,0.131,0.163,0.727,0,0,NA,2016-17,SouthDakotaSt.
Chris Howell,12,0.102,0.09300000000000001,0.455,0.018000000000000002,0,0,2016-17,SouthDakotaSt.
Tevin King,7,0.1,0.162,1,0.077,0.5,1,2016-17,SouthDakotaSt.
Ian Theisen,7,0.188,0.214,1,0.043,0.14300000000000002,1,2016-17,SouthDakotaSt.
Skyler Flatten,5,0.20800000000000002,0.2,0.6,0,0,NA,2016-17,SouthDakotaSt.
Lane Severyn,3,0.16699999999999998,0.125,0.5,0.5,0,0,2016-17,SouthDakotaSt.
A.J. Hess,2,0.036000000000000004,0.071,1,0.111,0,0,2016-17,SouthDakotaSt.
Michael Orris,2,0.019,0,0,0,0,NA,2016-17,SouthDakotaSt.
Andre Wallace,1,0,0,NA,0,0,NA,2016-17,SouthDakotaSt.
Adam Dykman,1,0.5,0.5,1,NA,NA,NA,2016-17,SouthDakotaSt.
Sergio El Darwich,1,0.042,0.091,1,0,NA,NA,2016-17,SouthDakotaSt.
Total,87,0.102,0.128,0.737,0.028999999999999998,0.032,0.444,2016-17,SouthDakotaSt.
