name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Will Magarity,10,0.157,0.163,0.875,0.062,0.083,0.5,2017-18,Davidson
Kellan Grady,7,0.027000000000000003,0.018000000000000002,0.5,0.033,0,0,2017-18,Davidson
Peyton Aldridge,6,0.019,0.027000000000000003,1,0.018000000000000002,0.02,0.5,2017-18,Davidson
Bates Jones,3,0.667,0,0,0.33299999999999996,1,1,2017-18,Davidson
Jon Axel Gudmunsson,3,0.008,0.013999999999999999,1,0.07400000000000001,0,0,2017-18,Davidson
Oskar Michelsen,1,0.031,0.043,1,0,0,NA,2017-18,Davidson
Dusan Kovacevic,1,0.071,0.16699999999999998,1,0,0,NA,2017-18,Davidson
Kishawn Pritchett,1,0.038,0.067,1,0,0,NA,2017-18,Davidson
Carter Collins,1,0.077,0.1,1,0,0,NA,2017-18,Davidson
Rusty Reigel,1,0.05,0.091,1,0,0,NA,2017-18,Davidson
Total,34,0.04,0.046,0.773,0.028999999999999998,0.022000000000000002,0.33299999999999996,2017-18,Davidson
