name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Junior Etou,18,0.133,0.16399999999999998,0.833,0.069,0.16699999999999998,0.75,2016-17,Tulsa
Martins Igbanu,17,0.185,0.17600000000000002,0.6,0.071,0,0,2016-17,Tulsa
Tarekeyi Edogi,11,0.14,0.15,0.75,0.136,0,0,2016-17,Tulsa
Will Magnay,8,0.128,0.081,0.5,0.057,0.091,0.5,2016-17,Tulsa
Sterling Taplin,5,0.032,0.038,0.667,0.03,0,0,2016-17,Tulsa
Pat Birt,3,0.077,0.091,0.5,0.011000000000000001,0,0,2016-17,Tulsa
Joseph Battle,2,0.2,0,0,0.14300000000000002,0,0,2016-17,Tulsa
Travis Atson,2,0.25,0.4,1,0,0,NA,2016-17,Tulsa
Henderson Corey,2,0,0,NA,0.017,0,0,2016-17,Tulsa
Lawson Korita,1,0.16699999999999998,0.2,1,0,0,NA,2016-17,Tulsa
Jaleel Wheeler,1,0,0,NA,0.018000000000000002,0.059000000000000004,1,2016-17,Tulsa
Total,70,0.094,0.10099999999999999,0.68,0.037000000000000005,0.038,0.294,2016-17,Tulsa
