name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Laquentin Miles,23,0.102,0.10800000000000001,0.769,0.052000000000000005,0.057,0.4,2013-14,CentralArk.
Phabien Glasco,19,0.133,0.128,0.6,0.257,0.294,0.556,2013-14,CentralArk.
Ethan Lee,19,0.306,0.324,0.733,0.09300000000000001,0,0,2013-14,CentralArk.
Terrell Brown,17,0.136,0.14300000000000002,0.833,0.25,0.368,0.636,2013-14,CentralArk.
Jalen Jackson,12,0.125,0.114,0.667,0.085,0.125,0.5,2013-14,CentralArk.
Deshone McClure,10,0.055,0.054000000000000006,0.75,0.057999999999999996,0.083,0.5,2013-14,CentralArk.
Chasen Williamson,5,0.2,0,0,0.6,NA,0,2013-14,CentralArk.
Daouda Berete,4,0,0,NA,0.085,0,0,2013-14,CentralArk.
Dashaun Rice,4,0.037000000000000005,0.077,1,0.087,0.16699999999999998,0.5,2013-14,CentralArk.
Jeff Drew,4,0.4,0.5,0.5,0.133,0.25,0.5,2013-14,CentralArk.
Aubrey Ball,2,0,0,NA,0.028999999999999998,0,0,2013-14,CentralArk.
Ryan Williams,2,0.16699999999999998,0.2,0.5,0,0,NA,2013-14,CentralArk.
Lenell Brown,1,0.067,0.091,1,0,0,NA,2013-14,CentralArk.
Oliver Wells,1,0.071,0,0,0,0,NA,2013-14,CentralArk.
Total,123,0.11199999999999999,0.114,0.6829999999999999,0.086,0.109,0.414,2013-14,CentralArk.
