shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33899999999999997,0.65,0.09300000000000001,0.716,2013-14
2pt Jumpers,0.387,0.386,0.114,0.436,2013-14
3pt Shots,0.27399999999999997,0.35100000000000003,0.015,0.35600000000000004,2013-14
