shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.292,0.63,0.068,0.6759999999999999,2019-20,ColoradoSt.
2pt Jumpers,0.28300000000000003,0.402,0.040999999999999995,0.419,2019-20,ColoradoSt.
3pt Shots,0.425,0.342,0.004,0.344,2019-20,ColoradoSt.
