name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jorge Bilbao,35,0.18899999999999997,0.17,0.531,0.073,0.071,0.33299999999999996,2016-17
Jalen Jones,22,0.162,0.16,0.667,0.052000000000000005,0.059000000000000004,0.33299999999999996,2016-17
Kevin Hervey,21,0.162,0.16,0.706,0.027000000000000003,0.031,0.5,2016-17
Faith Pope,13,0.157,0.133,0.545,0.069,0,0,2016-17
Kaelon Wilson,10,0.073,0.057,0.556,0,0,NA,2016-17
Julian Harris,8,0.205,0.22699999999999998,0.625,0,0,NA,2016-17
Nathan Hawkins,4,0.077,0.138,1,0,0,NA,2016-17
Drew Charles,3,0.111,0.125,0.667,0,0,NA,2016-17
Link Kabadyundi,3,0.111,0.091,0.5,0.16699999999999998,0,0,2016-17
Erick Neal,2,0.03,0.057,1,0,0,NA,2016-17
Erkam Kiris,1,0.2,0.2,1,0,0,NA,2016-17
Total,122,0.135,0.133,0.626,0.03,0.023,0.308,2016-17
