shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.395,0.581,0.125,0.664,2012-13,SaintPeter's
2pt Jumpers,0.266,0.354,0.054000000000000006,0.374,2012-13,SaintPeter's
3pt Shots,0.33899999999999997,0.35,0.016,0.355,2012-13,SaintPeter's
