shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35,0.615,0.063,0.6559999999999999,2019-20,Nebraska
2pt Jumpers,0.26,0.40299999999999997,0.047,0.423,2019-20,Nebraska
3pt Shots,0.389,0.33299999999999996,0.006,0.335,2019-20,Nebraska
