name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Yvan Ouedraogo,25,0.179,0.172,0.5,0.067,0,0,2019-20,Nebraska
Kevin Cross,8,0.07200000000000001,0.086,0.6,0.035,0,0,2019-20,Nebraska
Cam Mack,7,0.040999999999999995,0.015,0.16699999999999998,0.032,0,0,2019-20,Nebraska
Dachon Burke,7,0.032,0.036000000000000004,0.6,0.027000000000000003,0.053,0.5,2019-20,Nebraska
Jervay Green,6,0.061,0.055999999999999994,0.5,0,0,NA,2019-20,Nebraska
Haanif Cheatham,5,0.017,0.019,0.667,0.016,0,0,2019-20,Nebraska
Charlie Easley,4,0.136,0.182,0.667,0.16699999999999998,0,0,2019-20,Nebraska
Thorir Thorbjarnarson,2,0.013000000000000001,0.023,1,0.059000000000000004,0.125,1,2019-20,Nebraska
Akol Arop,1,0,0,NA,0.2,0,0,2019-20,Nebraska
Total,65,0.057999999999999996,0.055,0.51,0.036000000000000004,0.024,0.16699999999999998,2019-20,Nebraska
