name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kahlil Thomas,20,0.184,0.2,0.632,0.023,0.1,1,2013-14
Daniel Stewart,20,0.1,0.11699999999999999,0.611,0.04,0,0,2013-14
Junior Fortunat,14,0.16899999999999998,0.20600000000000002,0.583,0.28600000000000003,1,0.5,2013-14
Khalil Alford,13,0.324,0.391,0.75,0.033,0.077,1,2013-14
Shawn Valentine,10,0.273,0.25,0.444,0.028999999999999998,0,0,2013-14
Jimmie Taylor,9,0.084,0.08199999999999999,0.5,0,0,NA,2013-14
Zedric Sadler,7,0.052000000000000005,0.054000000000000006,0.5,0.059000000000000004,0.055999999999999994,0.33299999999999996,2013-14
Anthony Myles,5,0.031,0.031,0.5,0,0,NA,2013-14
Xavier Lundy,1,0.16699999999999998,0.5,1,0,NA,NA,2013-14
Tommy Pereira,1,0.16699999999999998,0.33299999999999996,1,0,0,NA,2013-14
Total,100,0.11800000000000001,0.138,0.602,0.027999999999999997,0.033,0.4,2013-14
