name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jerrell Wright,43,0.198,0.175,0.525,0.032,0.057,0.667,2014-15
Steve Zack,34,0.226,0.22399999999999998,0.5670000000000001,0.034,0.079,0.75,2014-15
Jordan Price,9,0.068,0.085,0.625,0,0,NA,2014-15
Cleon Roberts,6,0.034,0.04,0.5,0.07400000000000001,0.16699999999999998,0.75,2014-15
D.J. Peterson,5,0.222,0.2,0.75,0.111,0,0,2014-15
Rohan Brown,4,0.5,0.5,0.75,0,0,NA,2014-15
Amar Stukes,4,0.042,0.054000000000000006,0.667,0.017,0,0,2014-15
Khalid Lewis,3,0,0,NA,0.032,0.027000000000000003,0.33299999999999996,2014-15
Tony Washington,1,0.25,0,0,0,NA,NA,2014-15
Total,109,0.139,0.14400000000000002,0.565,0.027999999999999997,0.042,0.562,2014-15
