shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.36,0.544,0.11199999999999999,0.612,2014-15,LaSalle
2pt Jumpers,0.345,0.353,0.068,0.379,2014-15,LaSalle
3pt Shots,0.295,0.316,0.011000000000000001,0.32,2014-15,LaSalle
