name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jordan Price,465.00000000000006,0.519,0.461,0.254,0.5,0.441,0.31,0.361,0.212,0.43700000000000006,0.34,0.594,0.374,0.799,2014-15,LaSalle
Jerrell Wright,296,0.545,0.524,0.682,0.594,0.633,0.318,0.37200000000000005,0.6,0,NA,NA,0.493,0.603,2014-15,LaSalle
Steve Zack,258,0.48200000000000004,0.44799999999999995,0.516,0.5710000000000001,0.618,0.461,0.319,0.5529999999999999,0.023,0.16699999999999998,0,0.306,0.684,2014-15,LaSalle
Cleon Roberts,252.99999999999997,0.496,0.449,0.22899999999999998,0.431,0.56,0.213,0.33299999999999996,0.444,0.557,0.33299999999999996,0.894,0.32799999999999996,0.759,2014-15,LaSalle
Khalid Lewis,198,0.449,0.42700000000000005,0.207,0.39,0.25,0.47,0.39799999999999996,0.18899999999999997,0.32299999999999995,0.32799999999999996,0.81,0.237,0.617,2014-15,LaSalle
Amar Stukes,143,0.494,0.451,0.503,0.514,0.43200000000000005,0.406,0.44799999999999995,0.308,0.091,0.077,1,0.49,0.643,2014-15,LaSalle
D.J. Peterson,72,0.512,0.479,0.25,0.833,0.6,0.125,0.33299999999999996,0.33299999999999996,0.625,0.244,1,0.20800000000000002,0.8,2014-15,LaSalle
Johnnie Shuler,41,0.53,0.512,0.098,0.25,1,0.098,0.5,0,0.805,0.364,0.5,0.415,0.588,2014-15,LaSalle
Rohan Brown,23,0.561,0.565,0.348,0.75,0.33299999999999996,0.13,0.33299999999999996,0,0.522,0.33299999999999996,1,0.261,0.5,2014-15,LaSalle
Tony Washington,5,0.548,0.6,0.8,0.75,1,0.2,0,NA,0,NA,NA,0.2,0,2014-15,LaSalle
O.J. Lewis,2,0.508,0.5,1,0.5,0,0,NA,NA,0,NA,NA,1,0.5,2014-15,LaSalle
Hank Davis,1,1,1,1,1,0,0,NA,NA,0,NA,NA,0,NA,2014-15,LaSalle
Total,1757,0.506,0.467,0.376,0.545,0.55,0.33,0.366,0.363,0.294,0.321,0.735,0.364,0.6940000000000001,2014-15,LaSalle
