shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35100000000000003,0.635,0.057,0.674,2019-20,SIUE
2pt Jumpers,0.237,0.32899999999999996,0.109,0.37,2019-20,SIUE
3pt Shots,0.41100000000000003,0.33,0.01,0.33299999999999996,2019-20,SIUE
